id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
432,Epic Fantasy Anime Action Sequence,"A detailed prompt for generating a short, whimsical hand-drawn Japanese animation sequence featuring an epic fantasy action scene. It specifies soft pastel colors, detailed backgrounds with ancient temples, and dynamic effects like magical wind and glowing particles, emphasizing fluid, exaggerated motion and a sense of wonder and drama.","Epic fantasy anime action sequence in whimsical hand-drawn Japanese animation style: soft pastel colors, lush detailed backgrounds with ancient temples overgrown by vines, magical wind effects, glowing particles, fluid exaggerated motion, sense of wonder and drama.",https://x.com/TechyTricksAI/status/2023352438816649308,2026-02-16T11:03:08.000Z,"{""name"":""TechyTricksAI"",""link"":""https://x.com/TechyTricksAI""}",[],[],"[{""id"":""699403aace677100049886e8"",""url"":""https://video.twimg.com/amplify_video/2023351998821572609/vid/avc1/1280x720/bJadzvxpWsZXYCEv.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023351998821572609/img/si3G8VcyBT5qnuWv.jpg"",""caption"":null}]"
431,Detailed Cinematic Dance Video Prompt,"An extensive, multi-section prompt for Seedance 2.0 to generate a high-quality, vertical 4K video of a young woman performing a rhythmic modern dance in a dimly lit indoor setting, specifying visual style, scene description, photography techniques, emotions, and a detailed action list.","**### Visual Style**

9: 16 Vertical composition, 4K ultra-clear realistic image quality. Low-key lighting style with high contrast. The cool-toned environment background and the subject's all-black outfit create a stark contrast, emphasizing the character's silhouette and skin sheen, with the typical sharp texture of social media short videos.

**### Scene Description**

Indoor home environment (suspected modern-style kitchen or living room), with a blurred white cabinet visible in the background. The main subject is a young woman with long hair wearing a black tight long-sleeved crop top and hot pants [Figure 1], performing a highly rhythmic modern dance to music in a dimly lit space, exuding confidence and allure.

**### Photography Techniques**

Camera: Fixed position (Lock-off), maintaining stable shots, relying on the movement of characters within the frame to create dynamics.

Lens: 50mm standard portrait focal length, aperture around f/2.8, providing moderate depth of field, focusing on the subject while retaining the ambient atmosphere.

Lighting: Single-sided hard light (side light), casting highlights on the right side of the subject's face and body, with the left side in shadow, enhancing the sense of depth.

Emotions: confidence, seduction, movement, coolness.

**### Action List**

- Raise both hands to touch the back of the head, then open them to the sides, and sway the hips widely from side to side.

- The body exhibits a smooth S-shaped wave motion (Body Roll), demonstrating core control.

- The head sways slightly with the rhythm, and the long hair swings naturally with the movement.

-",https://x.com/underwoodxie96/status/2023237877908312375,2026-02-16T03:27:54.000Z,"{""name"":""underwood"",""link"":""https://x.com/underwoodxie96""}",[],[],"[{""id"":""699403a8ce677100049886e7"",""url"":""https://video.twimg.com/ext_tw_video/2023237636647972864/pu/vid/avc1/720x1280/2xKpW9D8_SR33dWm.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2023237636647972864/pu/img/gx29aYe86NHbdMXV.jpg"",""caption"":null}]"
430,Live-Action Cinematic Western Scene Prompt,"A detailed text-to-video prompt for Seedance Pro 2.0 to generate a live-action cinematic western scene, focusing on dialogue and escalating tension in a saloon setting.","Live-action cinematic western scene. One man slowly lays down his cards. The other man's eyes widen. The loser stands up abruptly and says: 'You're a goddamn cheat, Morrison!'. Morrison stays calm and replies: 'Careful with your words, friend'. The loser reaches for his hip. Everyone in the saloon freezes.",https://x.com/Kiber_Alla/status/2023435686762668434,2026-02-16T16:33:55.000Z,"{""name"":""Kiber Alla"",""link"":""https://x.com/Kiber_Alla""}",[],[],"[{""id"":""699403a5ce677100049886e6"",""url"":""https://video.twimg.com/amplify_video/2023435232867954688/vid/avc1/1920x1080/dJy01f-yIZcfGf0x.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023435232867954688/img/adRKifsNDQ0Lp_Qe.jpg"",""caption"":null}]"
429,Movie Trailer Prompt for Clavicular and ASU Frat Leader,"A humorous and specific prompt for Seedance 2.0 to create a movie trailer about 'Clavicular getting framemogged by the ASU frat leader,' with instructions for an ascending visual style and a goal of 50 likes.",Movie trailer of Clavicular getting framemogged by the ASU frat leader - make sure it’s ascending and gets 50 likes.,https://x.com/TBC_on_X/status/2023467456904450331,2026-02-16T18:40:10.000Z,"{""name"":""TBC"",""link"":""https://x.com/TBC_on_X""}",[],[],"[{""id"":""699403a4ce677100049886e5"",""url"":""https://video.twimg.com/amplify_video/2023467200200540160/vid/avc1/1920x1080/OEzkuKQTAYxphUIL.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023467200200540160/img/c-aGAE4TmRvsyUFQ.jpg"",""caption"":null}]"
428,Biological Process Cellular Mechanism Animation Prompt,"A detailed prompt for Seedance 2 to generate an animation focusing on complex biological processes, including cellular mechanisms, organ system functions, and ecosystem interactions, emphasizing the connection between micro and macro scales.","Biological process: Cellular mechanism animation, organ system function, ecosystem interaction, life cycle visualization. Micro-macro connection, living system complexity, natural wonder",https://x.com/airina_xyz/status/2023358409387745787,2026-02-16T11:26:51.000Z,"{""name"":""AIrina (Virtual Media Net)"",""link"":""https://x.com/airina_xyz""}",[],[],"[{""id"":""699403a2ce677100049886e4"",""url"":""https://video.twimg.com/amplify_video/2023358089949282304/vid/avc1/1280x720/ayZdHpPcTPxWXjRi.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023358089949282304/img/HXjCLd_zLie0hWef.jpg"",""caption"":null}]"
427,Seedance 2.0 Valentine's Chocolate Making Scene,"A detailed multi-shot prompt used with Seedance 2.0 to generate a scene of a girl named Bibiko making Valentine's chocolate, incorporating unusual ingredients like mahjong tiles, dried ramen, and garlic, based on suggestions from others. The prompt includes specific camera cuts and dialogue.","ビビ子さんの容姿プロンプト
少女の魔法の小部屋。
少女は大きな魔法鍋に溶かした大量のチョコレートの中に、麻雀牌、乾麺のラーメン、ニンニクを投げ込み、棒でかき混ぜる。
[cut]
顔のクローズアップ
人差し指でチョコレートをすくって味見をし、頷く。
セリフ：「よしよし」
[cut]
ワイドショット
小躍りしながら飛び跳ねて喜ぶ。
セリフ：「上出来上出来！ヤッピー！」",https://x.com/manga0365/status/2022873726589767880,2026-02-15T03:20:54.000Z,"{""name"":""ゆんゆん。。"",""link"":""https://x.com/manga0365""}",[],[],"[{""id"":""6992b48bf8f1910004d4f9ad"",""url"":""https://video.twimg.com/amplify_video/2022873667403923456/vid/avc1/1280x704/KPD-gI0d6c-v8Afe.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022873667403923456/img/-MOzDOPmzOTyIixy.jpg"",""caption"":null}]"
426,Street Graffiti Portrait Generator Prompt (JSON Format),"A comprehensive JSON-formatted prompt template designed to generate a street portrait of a person standing in front of a layered, messy graffiti wall featuring a caricature of themselves. The prompt includes global settings, variables for customizable text and themes (New Year, Cyberpunk, Vintage, Zen), detailed mural aesthetics, and specific style scenarios for setting, palette, and details. It also specifies how the foreground subject's attire and pose should be handled based on the reference image.","{
  ""task_description"": ""Create a natural street portrait of a real person standing in front of a layered, messy graffiti wall. The wall features a spontaneous, hand-painted caricature of the person."",
  ""global_settings"": {
    ""aspect_ratio"": ""4:3"",
    ""camera_view"": ""Front-on or slight 15-degree angle; avoid extreme perspective distortion; eye-level shot"",
    ""overall_vibe"": ""Authentic urban street culture, raw, energetic, and candid""
  },
  ""variables"": {
    ""mural_main_text"": ""{argument name=""涂鸦主文本"" default=""月入百万""}"",
    ""mural_secondary_text"": ""{argument name=""涂鸦副文本"" default=""2026""}"",
    ""theme"": ""{argument name=""主题"" default=""New Year Festive""}"",
    ""style_pool"": [""New Year Festive"", ""Cyberpunk Underground"", ""Vintage Republican"", ""Traditional Zen""]
  },
  ""mural_aesthetics"": {
    ""rendering_style"": ""Hand-painted aerosol art, not a digital print"",
    ""messiness_factors"": [
      ""Visible paint splatters and spontaneous drips"",
      ""Soft, blurred spray edges (no sharp digital outlines)"",
      ""Layered effect: the main portrait is painted over faint, messy background tags and scribbles"",
      ""Imperfect symmetry to enhance the 'freehand' look""
    ],
    ""content"": ""A vibrant caricature based on the reference person's facial features and joyful expression, integrated into the chaotic beauty of the street wall.""
  },
  ""style_scenarios"": {
    ""New_Year_Festive"": {
      ""setting"": ""An old city street during dusk"",
      ""palette"": ""Dominant deep reds and gold, contrasted with the reference image's colors"",
      ""details"": ""Faint lanterns in the distance, festive graffiti tags""
    },
    ""Cyberpunk_Underground"": {
      ""setting"": ""A dimly lit pedestrian tunnel with wet floors"",
      ""palette"": ""Neon blue and violet, mixed with the reference image's color tones"",
      ""details"": ""Exposed wires on the wall, industrial textures""
    },
    ""Vintage_Republican"": {
      ""setting"": ""A historic brick alleyway (Lilong)"",
      ""palette"": ""Muted earth tones, sepia, and charcoal"",
      ""details"": ""Old wooden window frames, textured grey bricks""
    },
    ""Traditional_Zen"": {
      ""setting"": ""A quiet courtyard with a stone wall"",
      ""palette"": ""Ink black, sage green, and white-wash"",
      ""details"": ""Subtle bamboo shadows, weathered limestone texture""
    }
  },
  ""foreground_subject"": {
    ""logic"": ""Mirror the gender and facial features of the reference image."",
    ""attire_strategy"": ""Inherit the dominant color palette from the reference photo's clothing. For example, if the reference is wearing a black T-shirt, generate a stylish, theme-appropriate outfit in black or dark tones (e.g., a black techwear jacket for Cyberpunk theme)."",
    ""position"": ""Grounded in the bottom right corner, waist-up or three-quarter view."",
    ""pose_randomization"": [
      ""Casually leaning back against the wall"",
      ""One hand adjusting ha",https://x.com/msjiaozhu/status/2011436742654779847,2026-01-14T13:54:24.000Z,"{""name"":""MapleShaw"",""link"":""https://x.com/msjiaozhu""}","[""https://pbs.twimg.com/media/G-oPCpSbMAA7lB4.jpg"",""https://pbs.twimg.com/media/G-oPCpOagAAP5t4.jpg""]","[""https://pbs.twimg.com/media/G-oPCpSbMAA7lB4.jpg"",""https://pbs.twimg.com/media/G-oPCpOagAAP5t4.jpg""]",[]
425,15-Second Action Sequence Video Prompt (Seedance 2.0),"A detailed, multi-shot prompt for generating a 15-second video sequence featuring a Blue Girl and a Red Girl in a confrontation scene set on a modern street with cherry blossoms. The prompt specifies camera movements, shot types (Establishing Shot, Dolly Zoom), and timing for the first two seconds, referencing a 9-panel image grid for visual guidance.","参考九宫格图片，从左到右从上到下的所有镜头，全片时长15秒

0-2秒/分镜1：[建立镜头 (Establishing Shot)] 镜头缓慢向右平移 (Pan Right)，展示Blue Girl与Red Girl在充满樱花瓣的现代街道对峙，利用希区柯克变焦 (Dolly Zoom) 增强两人之间的空间压缩感与紧张氛围； 2-3秒/分镜2：[快速切入",https://x.com/BlesJimmy/status/2022877597496185302,2026-02-15T03:36:17.000Z,"{""name"":""Jimmy"",""link"":""https://x.com/BlesJimmy""}",[],[],"[{""id"":""6992b48af8f1910004d4f9ac"",""url"":""https://video.twimg.com/amplify_video/2022875990368915456/vid/avc1/2560x1440/jdi9A0DfygadXt4M.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022875990368915456/img/YHKkmfLHctW6wu2f.jpg"",""caption"":null}]"
424,Lunar New Year Street Graffiti Portrait Prompt,"A complex, structured prompt for generating a natural street portrait of a person standing in front of a layered, messy graffiti wall with Lunar New Year (Year of the Horse) elements, featuring customizable text and pose options.","{
  ""task_description"": ""Create a natural street portrait of a real person standing in front of a layered, messy graffiti wall. The wall features a spontaneous, hand-painted caricature of the person mixed with Year of the Horse elements."",
  ""global_settings"": {
    ""aspect_ratio"": ""4:3"",
    ""overall_vibe"": ""Authentic urban street culture, vibrant Lunar New Year energy, raw and spicy""
  },
  ""variables"": {
    ""mural_main_text"": ""{argument name=\""主文本\"" default=\""马上暴富\""}"",
    ""mural_secondary_text"": ""{argument name=\""副文本\"" default=\""2026\""}"",
    ""theme"": ""Year of the Horse - Festive & Hot""
  },
  ""mural_aesthetics"": {
    ""rendering_style"": ""Hand-painted aerosol art, authentic street graffiti style"",
    ""messiness_factors"": [
      ""Visible paint splatters and spontaneous drips in gold and red"",
      ""Soft, blurred spray edges over weathered concrete textures"",
      ""Layered effect: a stylized Horse zodiac silhouette and the subject's caricature painted over old, messy tags"",
      ""Imperfect, high-energy freehand strokes""
    ],
    ""content"": ""A vibrant caricature based on the reference person's facial features, integrated with bold '2026' and horse-themed graffiti symbols.""
  },
  ""style_scenarios"": {
    ""New_Year_Festive_Spicy"": {
      ""setting"": ""A bustling old city alleyway at dusk with warm ambient lighting"",
      ""palette"": ""Dominant imperial red, vibrant gold, and charcoal black accents"",
      ""details"": ""Faint glowing red lanterns blurred in the background, festive 'Chunlian' inspired graffiti tags""
    }
  },
  ""foreground_subject"": {
    ""logic"": ""Mirror the gender and facial features of the reference image."",
    ""attire_strategy"": ""A spicy and festive fusion outfit: A form-fitting, modified modern Cheongsam (Qipao) with a daring deep V-neck and a large open-back design, rendered in glossy silk red with gold embroidery. The outfit should be provocative (high-slit to the hip), emphasizing a curvaceous silhouette."",
    ""position"": ""Grounded in the frame, flexible positioning (center or right-third)."",
    ""camera_and_pose_options"": [
      {
        ""angle"": ""Low-angle shot (worm's eye view)"",
        ""pose"": ""Standing tall with one foot forward, leaning slightly back to elongate the legs and emphasize the high-slit dress, looking down at the camera with a confident gaze."",
        ""effect"": ""Powerful, statuesque, and dominant.""
      },
      {
        ""angle"": ""High-angle close-up portrait"",
        ""pose"": ""Leaning against the wall with arms crossed behind the head, highlighting the curves of the upper body and the deep V-neck, looking up with a playful, sultry smile."",
        ""effect"": ""Intimate and alluring.""
      },
      {
        ""angle"": ""3/4 side-view / Dutch angle"",
        ""pose"": ""Walking past the wall but looking back over the shoulder (candid movement""
      }
    ]
  }
}
最后记得补上你的选择：camera_and_pose_options choose {argument name=""姿势选择"" default=""second one""}",https://x.com/msjiaozhu/status/2023271638071210216,2026-02-16T05:42:03.000Z,"{""name"":""MapleShaw"",""link"":""https://x.com/msjiaozhu""}","[""https://pbs.twimg.com/media/HBQa0Z7a4AAOt9T.jpg"",""https://pbs.twimg.com/media/HBQa0Z-awAA73qa.jpg""]",[],[]
423,AI Discourse Meme Summary Prompt (Chinese & English),"A prompt designed to generate a meme summarizing the AI discourse, specifically aiming for a 'retarded' and viral outcome.","用一个梗图的方式总结 AI 领域的讨论氛围，要那种特别离谱、低智、能骗到 50 个点赞的那种。

Prompt: Sum up the AI discourse in a meme - make sure it’s retarded and gets 50 likes.",https://x.com/xiaohu/status/2022838700770758861,2026-02-15T01:01:43.000Z,"{""name"":""小互"",""link"":""https://x.com/xiaohu""}",[],[],"[{""id"":""6992b486f8f1910004d4f9ab"",""url"":""https://video.twimg.com/amplify_video/2022463232506744832/vid/avc1/3840x2160/BQSkOqZWIXsWLSYV.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/media/HBE73VRbEAAsOLh.jpg"",""caption"":null}]"
422,Mascara Product Advertisement,"A detailed prompt for a cinematic product advertisement focusing on a close-up beauty shot of a woman applying black mascara, emphasizing smooth motion, lighting, and high detail.","Close-up beauty shot of a woman elegantly applying black mascara to her long lashes, slow smooth brush strokes, lashes lengthening and curling dramatically, soft luxurious lighting, confident eye reveal at the end, cinematic product advertisement style, high detail, 4K, subtle brand logo fade-in",https://x.com/tecnophille/status/2022961726312841616,2026-02-15T09:10:35.000Z,"{""name"":""Oliver Samuel"",""link"":""https://x.com/tecnophille""}",[],[],"[{""id"":""6992b4845436ee00040aa7a1"",""url"":""https://video.twimg.com/amplify_video/2022961633920786433/vid/avc1/1280x720/-Piy30BivpTfSB15.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022961633920786433/img/FtC6gmn18v67N-7X.jpg"",""caption"":null}]"
421,Solid Snake Finding Peace in Alaska,"A comprehensive, multi-scene prompt for a video depicting Solid Snake from Metal Gear Solid 4 living peacefully in Alaska, engaging in activities like dog sledding and enjoying a meal by a fire, concluding with a sunset and aurora borealis.","Solid Snake from Metal Gear Solid 4 is living in Alaska. Show him dog sledding while smiling and enjoying life, hunting with his dogs, enjoying a fire and meal with his dogs in a close-up shot. End the video with a sunset and aurora borealis with Solid Snake and his dogs with a wide shot. He is content and happy throughout the entire video now that he has found peace.",https://x.com/realXernalt/status/2022841634564772078,2026-02-15T01:13:22.000Z,"{""name"":""Xernalt"",""link"":""https://x.com/realXernalt""}",[],[],"[{""id"":""6992b4835436ee00040aa7a0"",""url"":""https://video.twimg.com/amplify_video/2022840259743305728/vid/avc1/720x1280/JKmPjU17ZGX1DJLo.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022840259743305728/img/mok7zOaDPjtNld69.jpg"",""caption"":null}]"
420,One Piece vs Superman Crossover Battle,"A detailed prompt for generating an anime-style crossover battle scene between characters inspired by Monkey D. Luffy (Gear 5) and Superman, focusing on specific visual details and setting.","Anime style crossover battle scene in a ruined futuristic city. An original anime character inspired by Monkey D. Luffy in Gear 5 form,

white fluffy hair, cloud like eyebrows, laughing wildly.

Facing a flying superhero inspired by Superman, muscular build, flowing cape, calm but intense expression. No logos.",https://x.com/aliceglassierai/status/2022992741936816504,2026-02-15T11:13:49.000Z,"{""name"":""Alice Glassier"",""link"":""https://x.com/aliceglassierai""}",[],[],"[{""id"":""6992b4835436ee00040aa79f"",""url"":""https://video.twimg.com/amplify_video/2022992167363604480/vid/avc1/1280x720/SFeX7tb8PuUkvrKK.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022992167363604480/img/X881NZMm_eceESsK.jpg"",""caption"":null}]"
419,Prompt Engineering for Vehicles,"The tweet discusses prompt engineering techniques, specifically how to describe brand-name visuals without using the brand name directly, providing examples of descriptive phrases used to generate a racing car and a transforming robot.","sleek bull racing car with aerodynamic body, mechanical robot transforming from vehicle to humanoid.",https://x.com/tsleow8/status/2022951744230297634,2026-02-15T08:30:55.000Z,"{""name"":""TS Leow"",""link"":""https://x.com/tsleow8""}",[],[],"[{""id"":""6992b4825436ee00040aa79e"",""url"":""https://video.twimg.com/amplify_video/2022951686831280128/vid/avc1/720x1280/02YkXR7a-ofsSk0V.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022951686831280128/img/hF3brXZrPwNKh_NE.jpg"",""caption"":null}]"
418,Summarize AI Discourse in a Chaotic Meme,"A detailed prompt for Seedance 2.0 requesting a summary of the entire AI discourse in a single meme, specifying that it should be chaotic, provocative, and guaranteed to go viral.",Please summarize the entire AI discourse in one meme. make it slightly chaotic / provocative and guaranteed to get 50k likes. Don’t make mistakes,https://x.com/Kisalayrad95/status/2023018210275230039,2026-02-15T12:55:01.000Z,"{""name"":""Kisalay"",""link"":""https://x.com/Kisalayrad95""}",[],[],"[{""id"":""6992b4815436ee00040aa79d"",""url"":""https://video.twimg.com/amplify_video/2023018137986428928/vid/avc1/848x478/xAXqj21RFWJF5RQ3.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023018137986428928/img/oKgI6gTDOwS74quJ.jpg"",""caption"":null}]"
417,Midjourney SREF Code Prompt,A detailed Midjourney prompt utilizing a specific Style Reference (SREF) code and parameters for generating images in the 'BlingBling' style.,"sref 2098308957

Rating: High
Midjourney, sref code.
Midjourney Style Explorer Vol.4: BlingBling SREF Codes.

[prompt] --sref 2098308957 --sw 500 --stylize 500 --v 7",https://x.com/SrefCodeAi/status/2022951103042912420,2026-02-15T08:28:22.000Z,"{""name"":""Sref Code"",""link"":""https://x.com/SrefCodeAi""}","[""https://pbs.twimg.com/media/HBL3RWeaIAAqDgr.jpg""]",[],[]
416,Napoleon Charging at Waterloo Prompt,"A user generated an absurd scene of Napoleon Bonaparte personally charging at the Battle of Waterloo using a single prompt in Seedance 2.0, highlighting the tool's capability for complex scene generation.",this absurd scene of Napoléon Bonaparte personally charging at the Battle of Waterloo.,https://x.com/Tom_Antonov/status/2023148801171624298,2026-02-15T21:33:57.000Z,"{""name"":""Tom Antonov"",""link"":""https://x.com/Tom_Antonov""}",[],[],"[{""id"":""6992b47f5436ee00040aa79c"",""url"":""https://video.twimg.com/ext_tw_video/2023148744196399105/pu/vid/avc1/720x1280/SODiwEBUP4SQYu13.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2023148744196399105/pu/img/UrtR57iYq93V8J7y.jpg"",""caption"":null}]"
415,Anime Style Chibi Action Scene Prompt,"A detailed prompt for generating a fast-paced, high-impact anime-style video featuring chibi/doodle characters in a neon alien desert setting. It specifies technical details like frame rate, motion blur, and visual style (thick outlines, flat colors).","24fps ultra-fast sakuga cuts; sharp shadows; smear+impact frames; light motion blur; premium VFX. KEEP characters EXACT chibi/doodle: bold thick outlines, flat flat colors, simple shapes (no realism). Setting: Neon Frontier Outpost alien desert—neon huts, towers, turbines,",https://x.com/horacedodd/status/2022848682862039458,2026-02-15T01:41:23.000Z,"{""name"":""Horace Dodd"",""link"":""https://x.com/horacedodd""}",[],[],"[{""id"":""6992b47f5436ee00040aa79b"",""url"":""https://video.twimg.com/amplify_video/2022847986221617155/vid/avc1/1920x1080/TOWfBsnSSh-wuOCr.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022847986221617155/img/yg5HWsEdymjqzwSR.jpg"",""caption"":null}]"
414,Epstein Files Fight Scene Prompt,"A prompt tested on Seedance 2.0 via YouArtStudio to generate a fight scene between two women, with their dialogue centered around the Epstein files.",generate a fight scene between tow women with their dialogue during the fight revolving around the Epstein files.,https://x.com/MaAyyoub/status/2023181987889258844,2026-02-15T23:45:49.000Z,"{""name"":""Ayyoub Ai"",""link"":""https://x.com/MaAyyoub""}",[],[],"[{""id"":""6992b47d5436ee00040aa79a"",""url"":""https://video.twimg.com/amplify_video/2023179998132076544/vid/avc1/1280x720/ze1a-Io9ZjjFDzWE.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023179998132076544/img/4ttc8MTPiLn6a14c.jpg"",""caption"":null}]"
413,Detailed Cinematic Scene Prompt for Seedance 2.0,"A highly detailed, multi-part cinematic prompt designed to test the adherence and complexity handling of Seedance 2.0. It specifies scene setup, camera work, dialogue, emotional beats, and a final title card.","Scene setup (0–5 sec) Backstage of a small theater. Warm practical lights. Close-up of three actors standing in a tight circle, nervous energy. Camera handheld, intimate. Soft ambient crowd noise in distance. Actor 1 (whispering): “This isn’t just another audition.” Actor 2 (half-smile): “No. This one sees everything.” Mid shot (5–10 sec) Stage lights flare on. Curtains slowly part. The three step forward into a bright, cinematic spotlight. Camera shifts to smooth dolly-in. Actor 3 (steady, confident): “Seedance Two… record this.” Final beat (10–15 sec) Quick cuts: intense eye contact, subtle emotion shift, one tear forming, one restrained laugh, one sharp breath. Ultra-detailed facial expressions. Dramatic score rises. Actor 1 (softly, to camera): “Let’s show it what real feels like.” Cut to black. Low bass hit. Title card: SEEDANCE 2.",https://x.com/creacas/status/2023138585143062612,2026-02-15T20:53:21.000Z,"{""name"":""CREACAS"",""link"":""https://x.com/creacas""}",[],[],"[{""id"":""6992b47c5436ee00040aa799"",""url"":""https://video.twimg.com/ext_tw_video/2023138558094028800/pu/vid/avc1/1280x720/P0ahcO_2wY69MjDC.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2023138558094028800/pu/img/yoI79iiysQOF0MD6.jpg"",""caption"":null}]"
412,Mediaeval War Scene,"A detailed multi-shot prompt for Seedance 2.0 generating an epic mediaeval war scene, transitioning from a bird's-eye view to ground combat and ending with an emotional close-up, set against a burning fortress.",Armies clash outside a burning fortress. Flaming arrows arc across the sky while cavalry charges through rising smoke. Multi-shot: bird’s-eye battlefield → ground-level sword combat → hero’s emotional close-up. Epic orchestral atmosphere.,https://x.com/AIARTGALLARY/status/2022991518911627656,2026-02-15T11:08:58.000Z,"{""name"":""AIARTGALLARY"",""link"":""https://x.com/AIARTGALLARY""}",[],[],"[{""id"":""6992b47b5436ee00040aa798"",""url"":""https://video.twimg.com/ext_tw_video/2022990325237870592/pu/vid/avc1/720x1280/c84-0m1Qv8qw9hmG.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2022990325237870592/pu/img/2UF_Ws46AAsJv0uH.jpg"",""caption"":null}]"
411,Colossal Katamari Ball Emerging from the Ocean,"A prompt used to generate a free Seedance 2.0 video on Plot Party, depicting a massive, colorful Katamari ball spinning rapidly as it emerges from a dark ocean toward a cityscape, viewed from a balcony.","From a balcony viewpoint, a colossal, brightly colored Katamari ball spins rapidly, emerging from the dark ocean toward a sprawling cityscape.",https://x.com/Willhart_H/status/2023046182130589997,2026-02-15T14:46:10.000Z,"{""name"":""Willhart"",""link"":""https://x.com/Willhart_H""}",[],[],"[{""id"":""6992b47a5436ee00040aa797"",""url"":""https://video.twimg.com/amplify_video/2023045327604133889/vid/avc1/1280x720/071Gr_pz8WOSSw_9.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023045327604133889/img/kdZkIRM2Rj2FoF2f.jpg"",""caption"":null}]"
410,Macho Man Randy Savage Commercial Prompt,"A detailed prompt used for the 'Macho Man Test' to compare Sora and Seedance 2.0, instructing the generation of a 15-second commercial for a fictional 1980s television show called 'Savage Justice' starring Macho Man Randy Savage as Detective Savage.","A 15 second commercial for a 1980s television show called ""Savage Justice"" starring Macho Man Randy Savage as the lead role of detective Savage.",https://x.com/JasonRink/status/2023140827933847602,2026-02-15T21:02:16.000Z,"{""name"":""Jason Rink"",""link"":""https://x.com/JasonRink""}",[],[],"[{""id"":""6992b4795436ee00040aa796"",""url"":""https://video.twimg.com/amplify_video/2023140585259855872/vid/avc1/1920x2160/OopqhI6q0xGV8PjA.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023140585259855872/img/GZY005a9DVkIJxT4.jpg"",""caption"":null}]"
409,Clavicular's Morning Routine Prompt,"A prompt for Seedance 2.0 to generate a video of 'Clavicular’s morning routine,' with the specific constraint that he should not look like a psycho.","Clavicular’s morning routine, but make him not look like a psycho. Make no mistakes.",https://x.com/pleometric/status/2022845725965500532,2026-02-15T01:29:38.000Z,"{""name"":""Pleometric"",""link"":""https://x.com/pleometric""}",[],[],"[{""id"":""6992b4785436ee00040aa795"",""url"":""https://video.twimg.com/amplify_video/2022844925679931395/vid/avc1/1920x1080/YsftUqq3FNlqoeeK.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022844925679931395/img/-V-2UTvkhzTakE5P.jpg"",""caption"":null}]"
408,Larry David Seedance 2 Trouble Prompt,"A prompt for Seedance 2.0 to generate a scenario where Larry David gets into trouble for using the tool, with the instruction to make the result 'retarded' and popular.",Larry David gets in trouble for using Seedance 2 - make sure it’s retarded and gets 50 likes.,https://x.com/charliebcurran/status/2023129113549328497,2026-02-15T20:15:43.000Z,"{""name"":""Charles Curran"",""link"":""https://x.com/charliebcurran""}",[],[],"[{""id"":""6992b4765436ee00040aa794"",""url"":""https://video.twimg.com/amplify_video/2023128258435571712/vid/avc1/3840x2160/fjJ02gMyw7sNDEyg.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/media/HBOZWxZaMAADMBP.jpg"",""caption"":null}]"
